brand,model,year,price,mileage,fuel_type,transmission,engine_size,car_type,seats,rating,city,source,kmpl,ev_battery_kwh,ev_range_km,ev_efficiency_kwh_per_km,price_raw,deal_tag
10,25,0.0,0.3996369042350803,120423,1,1,0.8571428571428571,1,0.75,0.050000000000000044,3,0,0.5414012738853503,0.0,0.0,0.0,1976149,Fair Price
4,36,0.4166666666666572,0.14164941081829963,63143,4,1,0.35714285714285715,3,0.25,0.6000000000000001,1,0,0.6624203821656052,0.0,0.0,0.0,798530,Overpriced
5,34,0.3333333333333428,0.11853037131547836,105390,1,1,0.7857142857142858,2,0.25,0.3999999999999999,4,0,0.5095541401273885,0.0,0.0,0.0,693000,Good Deal
5,34,1.0,0.24398528163034244,8614,1,0,0.7857142857142858,2,0.25,0.5,2,0,0.535031847133758,0.0,0.0,0.0,1265656,Good Deal
1,17,0.75,0.5755554221629063,31462,1,1,0.7142857142857143,2,0.25,0.050000000000000044,2,0,0.5732484076433121,0.0,0.0,0.0,2779153,Overpriced
2,10,1.0,0.2459874127969897,7728,1,0,0.5357142857142857,3,0.25,0.6499999999999999,6,0,0.7420382165605096,0.0,0.0,0.0,1274795,Fair Price
8,42,0.0,0.00587253835793259,160145,1,0,0.42857142857142855,1,0.75,0.3500000000000001,2,0,0.7261146496815287,0.0,0.0,0.0,178758,Good Deal
9,39,0.25,0.12254887355749725,122662,1,1,0.42857142857142855,0,0.25,0.7000000000000002,6,0,0.7452229299363057,0.0,0.0,0.0,711343,Overpriced
0,0,0.75,0.14690437528863198,21168,1,1,0.35714285714285715,3,0.0,0.10000000000000009,5,0,0.7070063694267515,0.0,0.0,0.0,822517,Overpriced
0,0,0.0,0.013297445842340987,129002,4,0,0.35714285714285715,3,0.0,0.7999999999999998,6,0,0.6369426751592356,0.0,0.0,0.0,212650,Overpriced
9,31,1.0,0.17885500618231112,359,2,0,0.0,3,0.25,0.8500000000000001,2,0,0.0,25.0,0.599601593625498,0.7582116788321167,968360,Fair Price
10,25,0.4166666666666572,0.38425561205756603,86851,1,1,0.8571428571428571,1,0.75,0.7999999999999998,4,0,0.49044585987261147,0.0,0.0,0.0,1905939,Fair Price
7,6,0.1666666666666572,0.018995381011760848,142691,1,0,0.42857142857142855,3,0.0,0.19999999999999996,1,0,0.694267515923567,0.0,0.0,0.0,238659,Good Deal
9,12,1.0,0.17629861395300742,4825,4,1,0.5357142857142857,2,0.25,0.9500000000000002,4,0,0.48089171974522293,0.0,0.0,0.0,956691,Good Deal
0,0,0.1666666666666572,0.01791095719351992,128956,0,0,0.35714285714285715,3,0.0,0.6499999999999999,0,0,0.9235668789808917,0.0,0.0,0.0,233709,Good Deal
1,15,0.4166666666666572,0.08527339310297688,45198,4,1,0.5357142857142857,3,0.25,0.8999999999999999,0,0,0.554140127388535,0.0,0.0,0.0,541194,Good Deal
7,6,0.5833333333333428,0.11650633259694748,25746,4,1,0.42857142857142855,3,0.0,0.25,0,0,0.5286624203821656,0.0,0.0,0.0,683761,Overpriced
6,37,0.5,0.14635712464257827,58719,0,0,0.42857142857142855,0,0.25,0.3500000000000001,4,0,0.8471337579617835,0.0,0.0,0.0,820019,Overpriced
3,23,1.0,0.18936252529226863,9470,1,1,0.5357142857142857,3,0.25,0.7999999999999998,0,0,0.7038216560509555,0.0,0.0,0.0,1016323,Good Deal
2,10,0.4166666666666572,0.18092395538220352,69226,4,0,0.5357142857142857,3,0.25,0.5499999999999998,0,0,0.47770700636942676,0.0,0.0,0.0,977804,Fair Price
10,7,0.75,0.2020579516088468,44269,3,1,0.8928571428571429,3,0.25,0.1499999999999999,0,0,0.6146496815286624,0.0,0.0,0.0,1074273,Good Deal
10,21,0.25,0.8785158334640484,98645,1,0,1.0,2,0.75,0.30000000000000004,0,0,0.47770700636942676,0.0,0.0,0.0,4162057,Overpriced
6,1,0.75,0.05220788689393852,33011,4,1,0.35714285714285715,0,0.0,0.7999999999999998,3,0,0.6592356687898089,0.0,0.0,0.0,390262,Overpriced
0,0,0.25,0.05179405323885628,57712,4,1,0.35714285714285715,3,0.0,0.44999999999999996,0,0,0.6305732484076433,0.0,0.0,0.0,388373,Overpriced
2,2,0.5833333333333428,0.16145559032527454,57053,4,1,0.5357142857142857,3,0.25,0.8999999999999999,6,0,0.48407643312101906,0.0,0.0,0.0,888938,Fair Price
9,13,1.0,0.1854879556661254,4313,2,1,0.0,2,0.25,0.5499999999999998,5,0,0.0,55.0,1.0,1.0,998637,Fair Price
7,6,0.08333333333334281,0.009444126541524885,142574,1,1,0.5357142857142857,3,0.0,0.25,0,0,0.697452229299363,0.0,0.0,0.0,195061,Good Deal
4,9,0.6666666666666572,0.1908397515157835,51118,1,1,0.5714285714285715,1,1.0,0.8999999999999999,3,0,0.6751592356687898,0.0,0.0,0.0,1023066,Good Deal
6,14,0.75,0.17474996911035182,44506,1,1,0.42857142857142855,3,0.25,0.1499999999999999,5,0,0.7388535031847133,0.0,0.0,0.0,949622,Overpriced
5,38,0.75,0.2695117420096586,16398,0,1,0.7857142857142858,2,0.25,0.30000000000000004,3,0,0.8248407643312101,0.0,0.0,0.0,1382175,Good Deal
3,49,0.5,0.20537957462544656,66461,4,1,0.42857142857142855,0,0.25,0.10000000000000009,5,0,0.5700636942675159,0.0,0.0,0.0,1089435,Overpriced
9,40,1.0,0.19244688952196845,9546,2,1,0.0,0,0.25,0.7999999999999998,2,0,0.0,24.0,0.6274900398406374,0.6952554744525548,1030402,Fair Price
2,16,1.0,0.1795691923737183,6732,4,1,0.5357142857142857,3,0.25,0.44999999999999996,5,0,0.5414012738853503,0.0,0.0,0.0,971620,Good Deal
2,2,0.1666666666666572,0.17715848536444087,131034,4,0,0.42857142857142855,3,0.25,0.050000000000000044,4,0,0.5509554140127388,0.0,0.0,0.0,960616,Overpriced
2,2,0.0,0.1667326814230094,104284,4,1,0.42857142857142855,3,0.25,0.9500000000000002,5,0,0.6019108280254777,0.0,0.0,0.0,913026,Overpriced
9,32,1.0,0.46274204558698656,5257,1,1,0.7142857142857143,3,0.75,0.8999999999999999,4,0,0.5828025477707006,0.0,0.0,0.0,2264201,Overpriced
1,20,0.4166666666666572,0.0943306322782364,42367,1,1,0.5357142857142857,3,0.25,0.5,5,0,0.7038216560509555,0.0,0.0,0.0,582537,Good Deal
8,42,0.0,0.01255587521107926,82772,1,1,0.35714285714285715,1,0.75,0.25,4,0,0.6751592356687898,0.0,0.0,0.0,209265,Good Deal
6,46,0.9166666666666572,0.129510874470604,8262,1,1,0.42857142857142855,3,0.25,0.7000000000000002,5,0,0.7292993630573248,0.0,0.0,0.0,743122,Good Deal
10,43,1.0,0.25286835576812694,2909,1,1,0.5714285714285715,3,0.25,0.75,3,0,0.7420382165605096,0.0,0.0,0.0,1306204,Fair Price
3,44,0.5833333333333428,0.18259024377847433,50333,1,0,0.35714285714285715,3,0.25,0.6499999999999999,3,0,0.7356687898089173,0.0,0.0,0.0,985410,Overpriced
5,48,1.0,0.25559716043075503,8409,4,1,0.7142857142857143,2,0.75,0.19999999999999996,1,0,0.4394904458598726,0.0,0.0,0.0,1318660,Good Deal
2,16,1.0,0.18257600386974995,6943,1,1,0.35714285714285715,3,0.25,0.44999999999999996,3,0,0.7356687898089173,0.0,0.0,0.0,985345,Overpriced
8,42,0.5,0.0820345806324973,68304,4,0,0.42857142857142855,1,0.75,0.5499999999999998,1,0,0.5923566878980893,0.0,0.0,0.0,526410,Good Deal
0,0,0.3333333333333428,0.07737528249788153,54169,4,0,0.5357142857142857,3,0.0,0.3500000000000001,6,0,0.535031847133758,0.0,0.0,0.0,505142,Good Deal
2,16,1.0,0.17782337956410982,3086,1,1,0.35714285714285715,3,0.25,0.7999999999999998,2,0,0.6719745222929937,0.0,0.0,0.0,963651,Fair Price
0,0,0.8333333333333428,0.1634908018952661,20472,4,1,0.42857142857142855,3,0.0,1.0,6,0,0.5414012738853503,0.0,0.0,0.0,898228,Overpriced
4,9,0.5,0.14145202377582788,78282,1,0,0.35714285714285715,1,1.0,0.3500000000000001,3,0,0.7101910828025478,0.0,0.0,0.0,797629,Good Deal
5,34,0.6666666666666572,0.19368707603410215,51177,4,1,0.7142857142857143,2,0.25,0.30000000000000004,4,0,0.40127388535031844,0.0,0.0,0.0,1036063,Good Deal
9,32,0.8333333333333428,0.31583788937387336,20998,1,1,0.7142857142857143,3,0.75,0.3500000000000001,1,0,0.5509554140127388,0.0,0.0,0.0,1593637,Good Deal
2,2,0.08333333333334281,0.20388350790731177,116674,1,0,0.42857142857142855,3,0.25,0.5,2,0,0.6719745222929937,0.0,0.0,0.0,1082606,Overpriced
7,6,0.6666666666666572,0.12557277294399816,39553,4,0,0.35714285714285715,3,0.0,1.0,6,0,0.5987261146496815,0.0,0.0,0.0,725146,Overpriced
4,9,0.1666666666666572,0.11147701591101677,91469,4,1,0.42857142857142855,1,1.0,0.6499999999999999,5,0,0.5382165605095541,0.0,0.0,0.0,660804,Good Deal
10,25,0.0,0.40914565805466196,119251,1,1,0.8571428571428571,1,0.75,0.1499999999999999,4,0,0.5414012738853503,0.0,0.0,0.0,2019553,Overpriced
7,6,0.5,0.09740557626062624,58116,4,1,0.35714285714285715,3,0.0,0.75,0,0,0.6369426751592356,0.0,0.0,0.0,596573,Overpriced
10,7,0.25,0.14059171421335676,47348,3,0,0.8928571428571429,3,0.25,0.30000000000000004,0,0,0.6560509554140128,0.0,0.0,0.0,793702,Good Deal
4,8,0.8333333333333428,0.21470277148057368,12139,4,1,0.7142857142857143,1,0.75,0.6000000000000001,6,0,0.4585987261146497,0.0,0.0,0.0,1131992,Good Deal
4,36,0.4166666666666572,0.13081765994046402,99248,1,1,0.35714285714285715,3,0.25,0.25,3,0,0.7038216560509555,0.0,0.0,0.0,749087,Overpriced
9,24,1.0,0.38933969762320586,359,1,1,0.7142857142857143,3,0.25,0.8999999999999999,6,0,0.535031847133758,0.0,0.0,0.0,1929146,Fair Price
8,42,0.0,0.0009494732986376139,137846,1,1,0.35714285714285715,1,0.75,0.050000000000000044,0,0,0.6847133757961783,0.0,0.0,0.0,156286,Good Deal
4,9,0.5,0.1738979844175965,38099,4,0,0.35714285714285715,1,1.0,0.7000000000000002,3,0,0.6592356687898089,0.0,0.0,0.0,945733,Overpriced
6,46,0.5,0.1469644019807932,73362,4,1,0.42857142857142855,3,0.25,0.8500000000000001,0,0,0.5668789808917197,0.0,0.0,0.0,822791,Overpriced
8,42,0.75,0.14176420639016998,18857,4,1,0.35714285714285715,1,0.75,0.6000000000000001,2,0,0.6528662420382165,0.0,0.0,0.0,799054,Overpriced
2,16,0.9166666666666572,0.17925810513697038,10864,4,1,0.5357142857142857,3,0.25,0.5,5,0,0.5,0.0,0.0,0.0,970200,Good Deal
1,17,0.25,0.4948300368309762,45358,1,0,0.7142857142857143,2,0.25,0.1499999999999999,0,0,0.5700636942675159,0.0,0.0,0.0,2410671,Overpriced
8,27,0.9166666666666572,0.0913450711075319,6659,4,0,0.35714285714285715,0,0.0,0.44999999999999996,0,0,0.643312101910828,0.0,0.0,0.0,568909,Overpriced
9,28,0.75,0.2247594331727656,26803,4,1,0.42857142857142855,2,0.25,0.6499999999999999,5,0,0.5573248407643312,0.0,0.0,0.0,1177897,Overpriced
10,22,0.8333333333333428,0.23137266585988453,18791,4,0,0.5357142857142857,3,0.25,0.3999999999999999,4,0,0.5286624203821656,0.0,0.0,0.0,1208084,Overpriced
2,2,0.9166666666666572,0.20554322403801747,12835,1,1,0.42857142857142855,3,0.25,1.0,2,0,0.6560509554140128,0.0,0.0,0.0,1090182,Fair Price
9,30,1.0,0.17445816051926155,9678,1,1,0.42857142857142855,3,0.25,0.6000000000000001,2,0,0.6687898089171974,0.0,0.0,0.0,948290,Fair Price
7,6,0.5833333333333428,0.09833204662978601,56989,1,1,0.35714285714285715,3,0.0,0.25,6,0,0.6560509554140128,0.0,0.0,0.0,600802,Fair Price
6,5,0.8333333333333428,0.16244800242560414,27197,1,1,0.5357142857142857,3,0.25,0.8500000000000001,1,0,0.7165605095541401,0.0,0.0,0.0,893468,Good Deal
8,42,0.9166666666666572,0.17346005245544222,6560,1,1,0.42857142857142855,1,0.75,0.6499999999999999,3,0,0.7229299363057324,0.0,0.0,0.0,943734,Good Deal
4,36,0.6666666666666572,0.18677809139655382,23576,1,1,0.35714285714285715,3,0.25,0.050000000000000044,4,0,0.6878980891719746,0.0,0.0,0.0,1004526,Overpriced
10,21,0.4166666666666572,0.8568383108751717,71458,1,1,1.0,2,0.75,0.44999999999999996,2,0,0.4745222929936306,0.0,0.0,0.0,4063107,Overpriced
0,0,0.08333333333334281,0.01438143150954424,120333,4,0,0.5357142857142857,3,0.0,0.6499999999999999,0,0,0.5095541401273885,0.0,0.0,0.0,217598,Good Deal
4,9,0.0,0.06660312016116948,133024,4,1,0.5357142857142857,1,1.0,0.9500000000000002,3,0,0.5,0.0,0.0,0.0,455971,Good Deal
2,16,0.9166666666666572,0.16818953362327246,12474,4,1,0.35714285714285715,3,0.25,0.8500000000000001,6,0,0.6401273885350319,0.0,0.0,0.0,919676,Overpriced
8,42,0.75,0.1491862658928335,30503,1,0,0.35714285714285715,1,0.75,0.10000000000000009,3,0,0.7292993630573248,0.0,0.0,0.0,832933,Fair Price
5,33,0.4166666666666572,0.1463650113612564,81548,0,1,0.7857142857142858,2,0.25,0.7000000000000002,0,0,0.7547770700636942,0.0,0.0,0.0,820055,Good Deal
9,13,1.0,0.17505601761016648,6704,2,1,0.0,2,0.25,0.9500000000000002,4,0,0.0,55.0,1.0,1.0,951019,Fair Price
5,4,1.0,0.2598231271891121,3122,4,0,0.7142857142857143,3,0.25,0.8500000000000001,1,0,0.4140127388535032,0.0,0.0,0.0,1337950,Good Deal
3,23,0.5833333333333428,0.10719146061153614,68152,0,1,0.42857142857142855,3,0.25,0.0,3,0,0.9171974522292994,0.0,0.0,0.0,641242,Good Deal
6,14,0.5,0.16457894999732725,84972,0,0,0.42857142857142855,3,0.25,0.75,5,0,0.9203821656050954,0.0,0.0,0.0,903195,Overpriced
3,23,0.8333333333333428,0.15740532213302438,29678,1,1,0.42857142857142855,3,0.25,0.3999999999999999,1,0,0.7261146496815287,0.0,0.0,0.0,870450,Fair Price
5,48,1.0,0.459562164431074,5617,1,1,0.7857142857142858,2,0.75,0.8500000000000001,1,0,0.5286624203821656,0.0,0.0,0.0,2249686,Fair Price
10,7,0.8333333333333428,0.21696757419430596,17121,3,0,0.8928571428571429,3,0.25,1.0,3,0,0.6210191082802548,0.0,0.0,0.0,1142330,Good Deal
9,29,1.0,0.19282041328158475,5281,2,1,0.0,2,0.25,0.5499999999999998,3,0,0.0,40.5,0.9262948207171314,0.7947080291970803,1032107,Fair Price
4,8,0.9166666666666572,0.24242086335033064,5209,4,1,0.7142857142857143,1,0.75,0.050000000000000044,6,0,0.4426751592356688,0.0,0.0,0.0,1258515,Good Deal
9,32,0.9166666666666572,0.4539658803023943,7399,1,1,0.7142857142857143,3,0.75,0.7999999999999998,0,0,0.5955414012738853,0.0,0.0,0.0,2224141,Overpriced
0,0,0.9166666666666572,0.16891160653335774,14195,4,0,0.5357142857142857,3,0.0,0.30000000000000004,3,0,0.5095541401273885,0.0,0.0,0.0,922972,Fair Price
6,1,0.5,0.061342897878385046,57300,0,1,0.35714285714285715,0,0.0,0.19999999999999996,2,0,0.945859872611465,0.0,0.0,0.0,431960,Overpriced
1,15,0.8333333333333428,0.16496846626981865,22050,1,0,0.35714285714285715,3,0.25,0.7999999999999998,5,0,0.6687898089171974,0.0,0.0,0.0,904973,Fair Price
2,2,0.1666666666666572,0.15249342992519008,139477,0,0,0.5357142857142857,3,0.25,0.050000000000000044,6,0,0.7738853503184714,0.0,0.0,0.0,848029,Good Deal
8,26,0.1666666666666572,0.05095521307723113,71093,1,1,0.42857142857142855,3,0.25,0.7000000000000002,5,0,0.694267515923567,0.0,0.0,0.0,384544,Good Deal
6,3,0.4166666666666572,0.15465395269195614,41665,4,1,0.42857142857142855,3,0.25,0.7999999999999998,6,0,0.5732484076433121,0.0,0.0,0.0,857891,Overpriced
8,27,0.1666666666666572,0.08335100542518614,118236,4,1,0.35714285714285715,0,0.0,0.3500000000000001,5,0,0.6369426751592356,0.0,0.0,0.0,532419,Overpriced
7,6,0.4166666666666572,0.0704386943449598,82290,4,0,0.5357142857142857,3,0.0,0.44999999999999996,1,0,0.5254777070063694,0.0,0.0,0.0,473479,Good Deal
7,6,0.08333333333334281,0.009507658441987483,142679,4,0,0.5357142857142857,3,0.0,0.8999999999999999,5,0,0.48407643312101906,0.0,0.0,0.0,195351,Good Deal
6,5,0.4166666666666572,0.06416897207137656,84987,4,1,0.42857142857142855,3,0.25,0.0,1,0,0.5732484076433121,0.0,0.0,0.0,444860,Good Deal
10,7,1.0,0.24962516178727062,8335,3,1,0.8928571428571429,3,0.25,0.5,0,0,0.5987261146496815,0.0,0.0,0.0,1291400,Good Deal
9,29,1.0,0.19283487226582796,120,2,1,0.0,2,0.25,0.3999999999999999,0,0,0.0,40.5,0.9262948207171314,0.7947080291970803,1032173,Fair Price
5,47,0.9166666666666572,0.242909620832855,12130,1,1,0.5357142857142857,3,0.25,0.0,3,0,0.6751592356687898,0.0,0.0,0.0,1260746,Fair Price
10,25,0.08333333333334281,0.4019347873521569,64600,1,1,0.8571428571428571,1,0.75,0.3999999999999999,4,0,0.5477707006369427,0.0,0.0,0.0,1986638,Fair Price
7,6,0.5,0.08746831072620029,50735,4,1,0.35714285714285715,3,0.0,0.6499999999999999,1,0,0.6114649681528662,0.0,0.0,0.0,551213,Overpriced
3,19,0.9166666666666572,0.17152123411373874,6189,0,1,0.5357142857142857,3,0.25,0.30000000000000004,0,0,0.7929936305732483,0.0,0.0,0.0,934884,Good Deal
2,2,0.5,0.1345574981225228,55894,4,1,0.5357142857142857,3,0.25,0.7999999999999998,2,0,0.49363057324840764,0.0,0.0,0.0,766158,Good Deal
8,26,0.8333333333333428,0.15513044194542563,14721,1,0,0.5357142857142857,3,0.25,0.6499999999999999,0,0,0.7356687898089173,0.0,0.0,0.0,860066,Good Deal
8,42,0.1666666666666572,0.037576490217401774,66152,4,1,0.5357142857142857,1,0.75,0.5499999999999998,0,0,0.5509554140127388,0.0,0.0,0.0,323475,Good Deal
2,10,0.9166666666666572,0.2586727616397014,10633,0,0,0.5357142857142857,3,0.25,0.19999999999999996,2,0,0.7579617834394905,0.0,0.0,0.0,1332699,Fair Price
2,10,0.08333333333334281,0.29419585701904816,78770,1,0,0.5357142857142857,3,0.25,0.30000000000000004,0,0,0.7038216560509555,0.0,0.0,0.0,1494849,Overpriced
2,10,0.25,0.23988112086045854,121099,4,1,0.5357142857142857,3,0.25,0.6000000000000001,5,0,0.4745222929936306,0.0,0.0,0.0,1246922,Overpriced
10,43,1.0,0.25584362038944614,5379,1,1,0.7142857142857143,3,0.25,0.5499999999999998,2,0,0.5573248407643312,0.0,0.0,0.0,1319785,Good Deal
10,43,0.8333333333333428,0.2232600803218482,10158,4,1,0.7142857142857143,3,0.25,0.44999999999999996,2,0,0.3662420382165605,0.0,0.0,0.0,1171053,Good Deal
10,21,0.8333333333333428,0.8365860936118455,20864,1,0,1.0,2,0.75,0.19999999999999996,1,0,0.49044585987261147,0.0,0.0,0.0,3970663,Overpriced
3,44,0.6666666666666572,0.19411361606927693,55298,1,1,0.35714285714285715,3,0.25,0.8500000000000001,3,0,0.7101910828025478,0.0,0.0,0.0,1038010,Overpriced
6,18,0.75,0.1387074456758436,33969,1,1,0.35714285714285715,1,0.75,0.5499999999999998,1,0,0.6847133757961783,0.0,0.0,0.0,785101,Good Deal
8,26,0.8333333333333428,0.15685719518489535,14870,4,0,0.5357142857142857,3,0.25,0.75,6,0,0.5159235668789809,0.0,0.0,0.0,867948,Good Deal
9,13,1.0,0.1824329475559497,6500,2,1,0.0,2,0.25,0.7000000000000002,2,0,0.0,55.0,1.0,1.0,984692,Fair Price
8,27,0.5833333333333428,0.08686672935147513,35434,0,1,0.35714285714285715,0,0.0,0.9500000000000002,0,0,0.9267515923566879,0.0,0.0,0.0,548467,Overpriced
5,4,0.25,0.1263401944864826,53239,4,1,0.35714285714285715,3,0.25,0.5,2,0,0.6401273885350319,0.0,0.0,0.0,728649,Overpriced
10,43,1.0,0.23860259613252838,7448,4,1,0.7142857142857143,3,0.25,0.9500000000000002,3,0,0.40764331210191085,0.0,0.0,0.0,1241086,Good Deal
2,16,1.0,0.18630116399204666,9480,1,1,0.5714285714285715,3,0.25,0.6000000000000001,2,0,0.6624203821656052,0.0,0.0,0.0,1002349,Good Deal
3,45,0.3333333333333428,0.30440609064994445,89326,4,0,0.5357142857142857,3,0.25,0.8999999999999999,0,0,0.5127388535031847,0.0,0.0,0.0,1541455,Overpriced
8,27,0.5833333333333428,0.05876832238101789,35853,1,1,0.35714285714285715,0,0.0,0.1499999999999999,1,0,0.6592356687898089,0.0,0.0,0.0,420208,Good Deal
3,19,0.9166666666666572,0.1681034369443697,11793,1,1,0.42857142857142855,3,0.25,0.5,1,0,0.6560509554140128,0.0,0.0,0.0,919283,Good Deal
9,41,1.0,0.18161053805823726,367,2,1,0.0,3,0.25,0.1499999999999999,1,0,0.0,26.0,0.6095617529880478,0.7755474452554745,980938,Fair Price
6,14,0.1666666666666572,0.1387733874070134,57328,0,1,0.42857142857142855,3,0.25,0.8999999999999999,3,0,0.9171974522292994,0.0,0.0,0.0,785402,Overpriced
7,6,0.08333333333334281,0.030654141973204437,83389,1,1,0.42857142857142855,3,0.0,0.1499999999999999,2,0,0.6624203821656052,0.0,0.0,0.0,291877,Good Deal
4,36,1.0,0.24161554174308747,9546,1,1,0.5357142857142857,3,0.25,0.8999999999999999,1,0,0.694267515923567,0.0,0.0,0.0,1254839,Fair Price
0,0,0.25,0.045911875558094874,94572,4,1,0.5357142857142857,3,0.0,0.8500000000000001,1,0,0.46178343949044587,0.0,0.0,0.0,361523,Good Deal
7,6,0.1666666666666572,0.011319632058284602,129365,4,0,0.5357142857142857,3,0.0,0.050000000000000044,2,0,0.46815286624203817,0.0,0.0,0.0,203622,Good Deal
8,42,1.0,0.17663226596819548,1925,4,1,0.5357142857142857,1,0.75,0.5499999999999998,0,0,0.5318471337579618,0.0,0.0,0.0,958214,Good Deal
7,6,0.6666666666666572,0.12084074173712864,47569,1,1,0.42857142857142855,3,0.0,0.25,2,0,0.6687898089171974,0.0,0.0,0.0,703546,Good Deal
1,17,0.4166666666666572,0.5274937585384684,47807,1,1,0.7142857142857143,2,0.25,0.6000000000000001,1,0,0.5732484076433121,0.0,0.0,0.0,2559769,Overpriced
4,8,0.8333333333333428,0.23462922344738985,10179,1,1,0.5357142857142857,1,0.75,0.5,4,0,0.6815286624203821,0.0,0.0,0.0,1222949,Good Deal
7,6,0.9166666666666572,0.17123731224132657,10175,4,1,0.5357142857142857,3,0.0,0.6000000000000001,6,0,0.5286624203821656,0.0,0.0,0.0,933588,Fair Price
8,26,0.75,0.147711230424507,26981,4,1,0.35714285714285715,3,0.25,0.3999999999999999,2,0,0.6687898089171974,0.0,0.0,0.0,826200,Overpriced
8,26,0.1666666666666572,0.03819121612325715,98524,1,1,0.42857142857142855,3,0.25,0.6000000000000001,2,0,0.6560509554140128,0.0,0.0,0.0,326281,Good Deal
4,36,0.8333333333333428,0.23398689402616113,13902,4,0,0.35714285714285715,3,0.25,0.5,2,0,0.624203821656051,0.0,0.0,0.0,1220017,Overpriced
10,7,0.75,0.21070135712902407,37841,3,1,0.8928571428571429,3,0.25,0.7999999999999998,4,0,0.643312101910828,0.0,0.0,0.0,1113727,Good Deal
0,0,0.08333333333334281,0.034073034520167654,63399,4,1,0.35714285714285715,3,0.0,0.7000000000000002,4,0,0.6178343949044586,0.0,0.0,0.0,307483,Overpriced
0,0,0.9166666666666572,0.158956595881906,14788,0,0,0.5357142857142857,3,0.0,0.5,0,0,0.7961783439490446,0.0,0.0,0.0,877531,Good Deal
5,34,1.0,0.24504363546184182,8489,4,0,0.7142857142857143,2,0.25,0.6000000000000001,3,0,0.4363057324840764,0.0,0.0,0.0,1270487,Good Deal
6,46,0.25,0.1052863798997335,130854,4,1,0.42857142857142855,3,0.25,0.6499999999999999,4,0,0.5636942675159236,0.0,0.0,0.0,632546,Overpriced
0,0,0.6666666666666572,0.14297700846244912,21007,1,0,0.5357142857142857,3,0.0,0.30000000000000004,2,0,0.7070063694267515,0.0,0.0,0.0,804590,Good Deal
8,42,0.4166666666666572,0.07082492448466865,80544,4,0,0.42857142857142855,1,0.75,0.9500000000000002,1,0,0.5700636942675159,0.0,0.0,0.0,475242,Good Deal
6,46,0.1666666666666572,0.09943092943227017,103363,1,1,0.42857142857142855,3,0.25,0.7999999999999998,6,0,0.6878980891719746,0.0,0.0,0.0,605818,Good Deal
8,42,0.3333333333333428,0.05509135887286521,98034,1,0,0.42857142857142855,1,0.75,0.9500000000000002,4,0,0.7229299363057324,0.0,0.0,0.0,403424,Good Deal
7,6,0.75,0.12391612387055614,43246,4,1,0.42857142857142855,3,0.0,0.6499999999999999,5,0,0.5477707006369427,0.0,0.0,0.0,717584,Overpriced
7,6,1.0,0.184484589789854,5172,0,1,0.35714285714285715,3,0.0,0.7000000000000002,6,0,0.9617834394904459,0.0,0.0,0.0,994057,Overpriced
5,48,0.75,0.40863258318954676,28072,4,0,0.7857142857142858,2,0.75,0.19999999999999996,1,0,0.3821656050955414,0.0,0.0,0.0,2017211,Fair Price
2,10,0.9166666666666572,0.20974574971585905,8115,4,1,0.5357142857142857,3,0.25,0.19999999999999996,5,0,0.5191082802547771,0.0,0.0,0.0,1109365,Fair Price
0,0,0.1666666666666572,0.04069546837907776,63983,0,1,0.5357142857142857,3,0.0,0.5,0,0,0.7484076433121019,0.0,0.0,0.0,337712,Good Deal
8,27,0.5833333333333428,0.07245528449585026,49326,4,0,0.35714285714285715,0,0.0,0.5,2,0,0.6273885350318471,0.0,0.0,0.0,482684,Overpriced
8,26,0.5,0.11115322229417635,44555,1,1,0.42857142857142855,3,0.25,0.5,1,0,0.7197452229299364,0.0,0.0,0.0,659326,Good Deal
6,14,0.4166666666666572,0.1291872999292824,86605,4,1,0.42857142857142855,3,0.25,0.30000000000000004,0,0,0.5732484076433121,0.0,0.0,0.0,741645,Overpriced
6,5,0.25,0.051526781105875684,94732,4,1,0.42857142857142855,3,0.25,0.19999999999999996,6,0,0.5509554140127388,0.0,0.0,0.0,387153,Good Deal
5,48,1.0,0.3360053244114098,5621,4,1,0.7857142857142858,2,0.75,0.8500000000000001,6,0,0.3089171974522293,0.0,0.0,0.0,1685694,Good Deal
1,15,0.75,0.14996398398470326,19297,1,0,0.5357142857142857,3,0.25,0.25,5,0,0.7261146496815287,0.0,0.0,0.0,836483,Good Deal
8,26,0.5,0.09445747700364276,42849,1,0,0.42857142857142855,3,0.25,0.7999999999999998,5,0,0.7006369426751592,0.0,0.0,0.0,583116,Good Deal
4,9,0.1666666666666572,0.08780831593143462,132660,1,1,0.42857142857142855,1,1.0,0.30000000000000004,1,0,0.7420382165605096,0.0,0.0,0.0,552765,Good Deal
0,0,0.5,0.11294613634033468,36486,4,1,0.42857142857142855,3,0.0,0.5,3,0,0.5732484076433121,0.0,0.0,0.0,667510,Overpriced
3,23,0.9166666666666572,0.1667375010844238,10483,4,1,0.42857142857142855,3,0.25,0.3500000000000001,4,0,0.5764331210191084,0.0,0.0,0.0,913048,Overpriced
3,44,1.0,0.23013554640501455,9921,1,1,0.5357142857142857,3,0.25,0.3500000000000001,1,0,0.6719745222929937,0.0,0.0,0.0,1202437,Fair Price
1,20,0.5833333333333428,0.11786153375647038,30138,1,1,0.35714285714285715,3,0.25,0.8500000000000001,3,0,0.6751592356687898,0.0,0.0,0.0,689947,Good Deal
